code	name
GN5112038	センターポート
GN5112078	セントラル・アイスリップ
GN5112540	チャイナタウン
GN5113142	コーホーズ
GN5113223	コールド・スプリング・ハーバー
GN5113302	カレッジ・ポイント
GN5113412	コマック
GN5113481	コニーアイランド
GN5113500	コンガーズ
GN5113760	コーニング
GN5113790	コートランド
GN5114731	ディアーパーク
GN5115107	ハーフ・ホロウ・ヒルズ
GN5115123	ドブス・フェリー
GN5115495	ダンカーク
GN5115838	イースト・ファーミングデール
GN5115960	ニューヨーク市
GN5115974	イースト・モリシェズ
GN5116063	イーストショアハム
GN5116083	イースト・トレモント
GN5116093	イースト・ヴィレッジ
GN5116495	エルムハースト
GN5116497	エルマイラ
GN5116508	エルモント
GN5116550	エルウッド
GN5116602	エンディコット
GN5116917	ファーロッカウェイ
GN5117891	フランクリン・スクウェア
GN5118136	フルトン
GN5118626	グレンコーブ
GN5118693	グレンズフォールズ
GN5118743	グラバーズヴィル
GN5119405	グリーンヴィル
GN5119899	ハンプトン
GN5120034	ハーレム
GN5120228	ホーポグ
GN5120238	ハベストロー
GN5120656	ヒックスヴィル
GN5120741	ハイランド
GN5120797	ヒルクレスト
GN5121163	ホルツビル
GN5121666	ハンツ・ポイント
GN5122279	インウッド
GN5122280	インウッド
GN5122432	イサカ
GN5122477	ジャクソン・ハイツ
GN5122520	ジャマイカ地区
GN5122534	ジェームズタウン
GN5122638	ジェリコ
GN5123477	キングストン
GN5123718	ラッカワナ
GN5124045	ラッサム
GN5124078	ローレルトン
GN5124276	レビットタウン
GN5125011	ロックポート
GN5125086	ロングビーチ
GN5125657	メイアパック
GN5125766	ニューヨーク州マナセット
GN5126180	マスペス
GN5126510	メカニックビル
GN5126555	メルヴィル
GN5126827	ミドル・ヴィレッジ
GN5126842	ミドルタウン
GN5127134	ミネオラ
GN5127315	モンゼイ
GN5127741	マウント・アイビー
GN5127835	マウント・ヴァーノン
GN5128266	ナニュエット
GN5128481	ニュー・シティ
GN5128490	ニュー・ドープ
GN5128549	ニューロシェル
GN5128581	ニューヨーク
GN5128654	ニューバーグ
GN5128723	ナイアガラフォールズ
GN5129245	ノーストナワンダ
GN5129433	ナイアック
GN5129603	オーシャン・サイド
GN5129626	オグデンスベルグ
GN5129662	オールド・ベスページ
GN5129837	オナイダ
GN5129852	オニオンタ
GN5130081	オスウェゴ
GN5130334	オゾン・パーク
GN5130780	パール・リバー
GN5130831	ピークスキル
GN5131628	プレインエッジ
GN5131692	プラッツバーグ
GN5132016	ポート・ジャービス
GN5132143	ポキプシー
GN5133279	クイーンズベリー
GN5133640	レゴ・パーク地区
GN5133667	レンセラー
GN5133825	ダントン
GN5133917	リバーデイル
GN5133926	リバーヘッド
GN5134086	ロチェスター
GN5134235	ロッキーポイント
GN5134257	ロエスルビル
GN5134295	ローム
GN5134323	ローズヴェルト
GN5134395	ローズデール
GN5134420	ロズリン・ハイツ
GN5134693	ライ
GN5136334	サラトガスプリング
GN5136454	スケネクタディ
GN5137507	シーフォード
GN5138022	シャーリー
GN5139287	スプリングフィールド・ガーデンズ
GN5139301	スプリング・バレー
GN5140072	サファーン
GN5140405	シラキューズ
GN5140532	タッパン
GN5140789	シールス
GN5141165	トンプキンスヴィル
GN5141502	トロイ
GN5141927	ユニオンデール
GN5142036	アッパー・ウエスト・サイド
GN5142056	ユーティカ
GN5143307	ワシントンハイツ
GN5143396	ウォータータウン
GN5143620	ウェスト・オルバニー
GN5143630	ウェストバビロン
GN5143832	ウェスト・ヘンプステッド
GN5143966	ウェストポイント
GN5144336	ホワイト・プレインズ
GN5145005	ウッドローン
GN5145028	ウッドメア
GN5145215	ヨンカーズ
GN5145476	アクロン
GN5145607	アライアンス
GN5145695	アマースト
GN5146089	アシュタビューラ
GN5146233	オ一ロラ
GN5146491	バーバートン
GN5146675	ベイ・ヴィレッジ
GN5146831	ベッドフォード
GN5146978	ベルヴュー
GN5149149	キャンベル
GN5149205	キャンフィールド
GN5150529	クリーブランド
GN5150651	クライド
GN5150792	コリンウッド
GN5150851	コロンビアナ
GN5151613	カヤホガフォールズ
GN5151861	ディファイアンス
GN5151891	デラウェア
GN5151941	デルフォス
GN5152243	ドーバー
GN5152333	ダブリン
GN5152599	東クリーブランド
GN5153207	エリリア
GN5153420	ユークリッド
GN5153924	フィンドレー
GN5154905	フォストリア
GN5155755	ジラード
GN5158164	ハドソン
GN5158298	ヒューロン
GN5160315	レイクウッド
GN5160622	ルイスセンター
GN5160783	ライマ
GN5161262	ロレイン
GN5161539	マケドニア
GN5161723	マンスフィールド
GN5161803	メイプル・ハイツ
GN5162044	マーティンズ・フェリー
GN5162077	メアリーズビル
GN5162097	マシロン
GN5162137	モーミー
GN5164466	ニューアーク
GN5164582	ナイルズ
GN5164706	ノース・カントン
GN5164916	ノースロイヤルトン
GN5165445	オーバリン
GN5165635	オルムステッド・フォールズ
GN5166177	パーマ
GN5166516	ペリーズバーグ
GN5166819	ピクア
GN5168063	リッチモンド・ハイツ
GN5168491	ロッキー・リヴァー
GN5169796	セントメリース
GN5170511	セーレム
GN5171657	セブンヒルズ
GN5171868	シェルビー
GN5172387	ソロン
GN5173048	スチューベンビル
GN5173171	ストー
GN5173237	オハイオ州ストロングズヴィル
GN5174035	トレド
GN5175496	ワズワース
GN5175847	ウォーターヴィル
GN5176472	ウェスターヴィル
GN5176517	ウェストレイク
GN5176830	ウィラード
GN5176937	ウィロビー
GN5177358	ウースター
GN5177396	ワージントン
GN5177568	ヤングスタウン
GN5177773	アビントン
GN5178127	アレンタウン
GN5178195	アルトゥーナ
GN5178686	オーデュボン
GN5178892	バラ・キンウッド
GN5179478	ビーバーフォールズ
GN5179995	ベンセイラム
GN5180225	ベスレヘム
GN5180961	ブルーベル
GN5181407	ブラッドフォード
GN5182534	バトラー
GN5183204	カーボンデール
GN5183234	カーライル
GN5184396	クレアトン
GN5185237	コネルズビル
GN5185490	コリー
GN5187432	ドゥボイズ
GN5187542	ダンモア
GN5187905	イーストフォールズ
GN5188008	イースト・オーク・レーン
GN5188140	イーストン
GN5188546	エルキンズ・パーク
GN5188843	エリー
GN5190219	フォックスチェイス地区
GN5190311	フランクフォード
GN5191327	グレンサイド
GN5192029	グリーンズバーグ
GN5192726	ハリスバーグ
GN5193011	ヘイズルトン
GN5193342	ハーシー
GN5194868	インディアナ
GN5195561	ジョンズタウン
GN5196245	キングストン
GN5196605	カルプスヴィル
GN5197079	ランカスター
GN5197159	ランスデール
GN5197517	レバノン
GN5200499	マッキーズポート
GN5201031	ミドルタウン
GN5201470	ミルトン
GN5201734	モンロービル
GN5201776	モンゴメリービル
GN5202114	マウント・カーメル
GN5202855	ナンティコーク
GN5203127	ニューキャッスル
GN5203211	ニューケンジントン
GN5203506	ノリスタウン
GN5204278	オイル・シティ
GN5206379	ピッツバーグ
GN5206397	プリッツトン
GN5206606	プラム
GN5206666	プリマス・ミーティング
GN5207069	ポッツタウン
GN5207080	ポッツビル
GN5207728	レディング
GN5211303	スクラントン
GN5211622	シャモキン
GN5211683	シャロン
GN5213681	ステートカレッジ
GN5214814	サンベリー
GN5215064	スイスヴェール
GN5215726	タイタスヴィル
GN5218069	ワシントン
GN5218270	ウェイン
GN5218802	ウェストミフリン
GN5219287	ホワイトホール郡区
GN5219488	ウィルクスバリ
GN5219501	ウィルキンスバーグ
GN5219585	ウィリアムズポート
GN5219619	ウィローグローブ
GN5220221	ウィンドムア
GN5220798	バーリントン
GN5221077	ブリストル
GN5221341	セントラルフォールズ
GN5221384	チャールズタウン
GN5221637	コベントリー
GN5221659	クランストン
GN5221703	カンバーランド
GN5221875	イーストグリニッジ
GN5221931	イースト・プロヴィデンス
GN5222019	エクセター
GN5222680	ホプキントン
GN5222866	ジェームズタウン
GN5223358	ミドルタウン
GN5223505	ナラガンセット
GN5223593	ニューポート
GN5223672	ノースキングスタウン
GN5223681	ノースプロビデンス
GN5223687	ノース・スミスフィールド
GN5223869	ポータケット
GN5224082	ポーツマス
GN5224151	プロビデンス
GN5224949	スミスフィールド
GN5225245	ティバートン
GN5225502	ウォーレン
GN5225507	ウォリック
GN5225627	ウェストウォリック
GN5225631	ウェスタリー
GN5225809	ウーンソケット
GN5225857	アバディーン
GN5226489	ブランドン
GN5226534	ブルッキングズ
GN5228340	ハリスバーグ
GN5231851	スーフォールズ
GN5232741	ウォータータウン
GN5233500	バリ
GN5233742	ベニントン
GN5234141	ブラトルボロ
GN5234372	バーリントン
GN5235024	コルチェスター
GN5236879	ハートフォード
GN5238685	モントピリア
GN5240509	ラトランド
GN5241248	サウスバーリントン
GN5243081	ウィヌースキー
GN5244080	アップルトン
GN5245387	ベロイト
GN5246835	ブルックフィールド
GN5248171	シーダーバーグ
GN5250399	デラヴァン
GN5251436	オークレア
GN5252182	エバンズビル
GN5253352	フォンデュラク
GN5254404	グレンデール
GN5254962	グリーンベイ
GN5257754	ジェーンズビル
GN5258393	ケノーシャ
GN5258957	ラクロス
GN5259169	レイク・ジェニーバ
GN5261457	マディソン
GN5261585	マニトワック
GN5261969	マーシュフィールド
GN5262596	メナシャ
GN5262634	メノモニー
GN5263045	ミルウォーキー
GN5264455	ニュー・ロンドン
GN5265499	オコノモウォック
GN5265838	オシュコシュ
GN5267332	プラットヴィル
GN5268249	ラシーン
GN5268798	ライスレイク
GN5268955	リポン市
GN5268986	リバーフォールズ
GN5272893	シボイガン
GN5272907	シボイガン・フォールズ
GN5275191	スペリオル
GN5275871	トーマ
GN5276609	トゥーリヴァース
GN5278052	ウォキショー
GN5278422	ウエストベンド
GN5278931	ホワイトウォーター
GN5280814	ウィアトン
GN5280854	ホイーリング
GN5281551	アンソニア
GN5282804	ブリッジポート
GN5282835	ブリストル
GN5284756	フィルモア
GN5287262	バックアイ
GN5289282	チャンドラー
GN5290663	クーリッジ
GN5293996	エル・ミラージュ
GN5294810	フラッグスタッフ
GN5295903	ギルバート
GN5295985	グレンデール
GN5296266	グッドイヤー
GN5296802	グリーンバレー
GN5301067	キングマン
GN5301388	レイクハバスシティ
GN5302053	リッチフィールド・パーク
GN5303752	マリコパ
GN5304391	メサ
GN5307778	ページ
GN5308480	ピオリア
GN5308655	フェニックス
GN5309842	プレスコット
GN5312476	サフォード
GN5313457	スコッツデール
GN5313667	セドナ
GN5314328	シエラビスタ
GN5316201	サンシティ
GN5316428	サプライズ
GN5317058	テンピ
GN5317663	トルソン
GN5318313	ツーソン
GN5321473	ウィンスロー
GN5322053	ユマ
GN5322737	アラメダ
GN5322794	アラモ
GN5322850	オルバニー
GN5323163	アリソ・ビエホ
GN5323401	アルパイン
GN5323525	アルタディーナ
GN5323810	アナハイム
GN5324200	アンティオック
GN5324477	アルカディア
GN5324862	アーテジア
GN5325011	アシュランド
GN5325147	アザートン
GN5325187	アトウォーター
GN5325223	オーバーン
GN5325423	アズサ
GN5325738	ベーカーズフィールド
GN5325866	ボールドウィンパーク
GN5326297	バーストウ
GN5327098	ボーモント
GN5327298	ベル
GN5327319	ベル・ガーデンズ
GN5327422	ベルフラワー
GN5327684	バークリー
GN5328041	ビバリーヒルズ
GN5328152	ビッグ・ベア・シティー
GN5328163	ビッグベアレイク
GN5329649	ブライス
GN5330567	ブローリー
GN5330642	ブレントウード
GN5331575	ブエナパーク
GN5331835	バーバンク
GN5331920	バーリンゲーム
GN5332748	カリフォルニア・シティ
GN5332929	カリパトリア
GN5332937	カリストガ
GN5333180	カマリロ
GN5333689	キャンベル
GN5334096	キャピトーラ
GN5334223	カールスバッド
GN5334423	カーピンテリア
GN5334519	カーソン
GN5336269	チコ
GN5336537	チノ
GN5336667	チャウチラ
GN5336899	チュラビスタ
GN5337696	クレアモント
GN5337841	クレイトン
GN5337908	クリアレイク
GN5338122	クローヴィス
GN5338196	カリフォルニア州のコアリンガ
GN5338783	コルトン
GN5338866	コルサ
GN5338929	コマース
GN5339066	コンプトン
GN5339111	コンコード
GN5339539	コーコラン
GN5339631	コロナ
GN5339766	コートマデラ
GN5339840	コスタメサ
GN5339865	コタッティ
GN5339873	コト・デ・カザ
GN5341051	カダヒー
GN5341114	カルバーシティ
GN5341145	クパチーノ
GN5341256	サイプレス
GN5341430	デイリーシティ
GN5341483	デイナポイント
GN5341531	ダンビル
GN5341704	デイビス
GN5342485	デラノ
GN5342522	デリー
GN5343171	ディヌーバ
GN5343202	ディスカバリー・ベイ
GN5343728	ドス・パロス
GN5343858	ダウニー
GN5344359	ダーラム
GN5344994	イーストロサンゼルス
GN5345032	イーストパロアルト
GN5345529	エル・カホン
GN5345609	エル・セントロ
GN5345623	エルサリート
GN5345743	エル・モンテ
GN5345860	エルセガンド
GN5345888	エルソブランテ
GN5346111	エルクグローブ
GN5346462	エメリービル
GN5346649	エンシノ
GN5346827	エスコンディード
GN5347239	エクセター
GN5347335	フェアフィールド
GN5349755	フォンタナ
GN5350039	フォート・ブラッグ
GN5350159	フォスターシティ
GN5350207	ファウンテン・バレー
GN5350351	ファウラー
GN5350734	フリーモント
GN5350937	フレズノ
GN5351247	フラートン
GN5351515	ガーデングローブ
GN5351549	ガーデナ
GN5352214	ギルロイ
GN5352423	グレンデール
GN5352963	ゴリータ
GN5353775	グラスバレー
GN5354172	グリーンフィールド
GN5354819	カリフォルニア州
GN5354943	ハーフ・ムーン・ベイ
GN5355180	ハンフォード
GN5355782	ハワイアン・ガーデンズ
GN5355828	ホーソーン
GN5355933	ヘイワード
GN5356012	ヒールスバーグ
GN5356451	ハーキュリーズ
GN5356521	ハーモサビーチ
GN5357499	ホリスター
GN5357527	ハリウッド
GN5357598	ホルトヴィル
GN5358539	ヒューソン
GN5358705	ハンティントンビーチ
GN5358736	ハンティントン・パーク
GN5358769	ヒューロン
GN5359052	インペリアル
GN5359426	インディアンウェルズ
GN5359446	インディオ
GN5359488	イングルウッド
GN5359777	アーバイン
GN5359864	アイラビスタ
GN5362849	ケンジントン
GN5362909	カーマン市
GN5363922	ラ・アブラ
GN5363925	ラ・ハブラ・ハイツ
GN5363943	ラホヤ
GN5363990	ラメサ
GN5364022	ラ・パルマ
GN5364226	ラファイエット
GN5364275	ラグナ・ビーチ
GN5364369	ラグーナ・ウッズ
GN5364414	レイク・アローヘッド
GN5364514	レイクフォレスト
GN5364855	レイクウッド
GN5364940	ランカスター
GN5365113	ラークスパー
GN5365893	レモン・グローヴ
GN5365918	リムーア
GN5366375	リンカーン
GN5366604	リンジー
GN5367315	ライブオーク
GN5367427	リビングストン
GN5367440	リヴァモア
GN5367565	ローダイ
GN5367696	ロマリンダ
GN5367767	ロミータ
GN5367788	ロンポク
GN5367929	ロングビーチ
GN5368304	ロス・アラミトス
GN5368335	ロスアルトス
GN5368361	ロサンゼルス
GN5368453	ロスバノス
GN5369150	ルサーンバレー
GN5369367	リンウッド
GN5369568	マデラ
GN5370082	マンハッタンビーチ
GN5370164	マンテカ
GN5370542	マリナ・デル・レイ
GN5370868	マーティネズ
GN5370984	メアリーズビル
GN5371261	メイウッド
GN5372190	メンドータ
GN5372223	メンロー・パーク
GN5372253	マーセド
GN5373121	ミルバレー
GN5373327	ミルピタス
GN5373492	マイラ・ローマ
GN5373763	ミッションビエホ
GN5373900	モデスト
GN5374175	モンロヴィア
GN5374232	モントクレア
GN5374322	モンテベロ
GN5374340	モンテシート
GN5374361	モントレー
GN5374648	ムーアパーク
GN5374671	モラガ
GN5374732	モレノバレー
GN5374764	モーガンヒル
GN5375480	マウンテンビュー
GN5375911	マリエータ
GN5375938	サンバーナーディーノ
GN5376095	ナパ
GN5376200	ナショナルシティ
GN5376803	ニューアーク
GN5377995	ノーウォーク
GN5378044	ノバト
GN5378408	オーク・パーク
GN5378538	オークランド
GN5378566	オークレー
GN5378763	オセアノ
GN5378771	オーシャンサイド
GN5378880	オーハイ
GN5379439	オンタリオ
GN5379513	オレンジ
GN5379678	オリンダ
GN5379698	オーランド
GN5379759	オーロビル
GN5380184	オックスナード
GN5380437	パシフィック・グローブ
GN5380571	パレルモ
GN5380626	パームデザート
GN5380668	パームスプリングス
GN5380698	パームデール
GN5380748	パロアルト
GN5381002	パラダイス
GN5381396	パサデナ
GN5381438	パソロブレス
GN5381515	パターソン
GN5382146	ペリス
GN5382232	ペタルーマ
GN5382496	ピコリベラ
GN5382514	ピードモント
GN5383187	ピノール
GN5383431	ピズモビーチ
GN5383465	ピッツバーグ
GN5383559	プラサービル
GN5383720	プレザントヒル
GN5384133	ポロック・パインズ
GN5384170	ポモナ
GN5384471	ポータービル
GN5384690	パウエイ
GN5385793	ラモーナ
GN5385941	ランチョ・コードヴァ
GN5385955	ランチョクカモンガ
GN5386082	ランチョサンタマルガリータ
GN5386754	レッドランズ
GN5386785	レドンドビーチ
GN5386834	レッドウッドシティ
GN5386984	リードリー
GN5387288	リアルト
GN5387428	リッチモンド
GN5387494	リッジクレスト
GN5387877	リバーサイド
GN5388564	ロナートパーク
GN5388881	ローズヴィル
GN5389489	サクラメント
GN5390267	セントヘレナ
GN5391295	サリナス
GN5391710	サンバーナーディーノ
GN5391760	サンカルロス
GN5391811	サンディエゴ
GN5391891	サンディマス
GN5391945	サンフェルナンド
GN5391959	サンフランシスコ
GN5392034	サン・ガブリエル
GN5392090	サンジャシント
GN5392171	サンノゼ
GN5392229	サンフアンキャピストラーノ
GN5392263	サンレアンドロ
GN5392281	サンノレンゾ
GN5392323	サンルイスオビスポ
GN5392368	サンマルコス
GN5392400	サン・マリノ
GN5392423	サンマテオ
GN5392508	サンパブロ
GN5392528	サンペドロ
GN5392567	サンラフェル
GN5392593	サンラモン
GN5392900	サンタアナ
GN5392952	サンタバーバラ
GN5393015	サンタクララ
GN5393049	サンタクラリタ
GN5393052	サンタクルーズ
GN5393180	サンタ・マリア
GN5393212	サンタモニカ
GN5393245	サンタ・ポーラ
GN5393287	サンタローザ
GN5393485	サラトガ
GN5393611	サウサリート
GN5393701	ソウテル
GN5393971	スコッツ・ヴァレー
GN5394136	シーサイド市
GN5394165	セバストポル
GN5394842	シャフター
GN5395622	シエラ・マドレ
GN5395754	シグナル・ヒル
GN5396003	シミバレー
GN5397018	ソレダド
GN5397059	ソルバング
GN5397095	ソノマ
GN5397376	サウスエルモンテ
GN5397603	サウスゲイト
GN5397664	サウス・レイク・タホ
GN5397717	サウス・パサディナ
GN5397765	サウスサンフランシスコ
GN5398563	スタンフォード
GN5398630	スタントン
GN5399020	ストックトン
GN5400075	サニーベール
GN5400877	タフト
GN5401297	テハチャピ
GN5401395	テメキュラ
GN5401469	テンプル市
GN5401516	テンプルトン
GN5402405	サウザンドオークス
GN5403022	トーランス
GN5403191	トレイシー
GN5403676	トラッキー
GN5403783	トゥーレアリ
GN5404024	ターロック
GN5404476	ユカイア
GN5404915	アップランド
GN5405380	ヴァレーホ
GN5405841	ヴェニス
GN5405878	ベンチュラ
GN5406222	ヴィクターヴィル
GN5406337	ヴィラ・パーク
GN5406567	バイセイリア
GN5406602	ビスタ
GN5406990	ウォールナット・クリーク
GN5407529	ワトソンビル
GN5407933	ウェストコビーナ
GN5408076	ウェスト・ハリウッド
GN5408395	ウェストレイクビレッジ
GN5409059	ウィッティア
GN5409768	ウィロー・ブルック
GN5409777	ウィローズ
GN5410004	ウィンザー
GN5410125	ウィンターズ
GN5410144	ウィントン
GN5410430	ウッドランド
GN5410902	ヨーバ・リンダ
GN5411015	ユバシティ
GN5411046	ユカイパ
GN5412199	アーバダ
GN5412230	アスペン
GN5412347	オーロラ
GN5412500	ベイリー
GN5416541	センテニアル
GN5417598	コロラドスプリングス
GN5417657	コロンバイン
GN5419384	デンバー
GN5420241	デュランゴ
GN5421250	エングルウッド
GN5423075	グレンデール
GN5423092	グレンウッド・スプリングス
GN5423573	グランドジャンクション
GN5427771	ラファイエット
GN5427946	レイクウッド
GN5429208	ローン・トゥリー
GN5435464	プエブロ
GN5441492	ソーントン
GN5442007	トリニダード
GN5443910	ウェストミンスター
GN5444689	ウッドランドパーク
GN5445298	ドッジシティ
GN5454627	アラモゴード
GN5454711	アルバカーキ
GN5456049	アズテック
GN5456975	ベレン
GN5457198	ベルナリオ
GN5460459	カールズバッド
GN5462393	クローヴィス
GN5464806	デミング
GN5469841	グランツ
GN5475352	ラスクルーセス
GN5475433	ラスベガス
GN5476825	ロスアラモス
GN5476913	ロスルナス
GN5477090	ラヴィングトン
GN5484874	ポーテイルズ
GN5486795	ラトン
GN5488441	ロズウェル
GN5488598	ルイドソ
GN5490263	サンタフェ
GN5491288	シップロック（ニューメキシコ州）
GN5491487	シルヴァーシティ
GN5491999	ソコロ
GN5493403	サンランドパーク
GN5493811	タオス
GN5495292	トゥルース・オア・コンシクエンシーズ
GN5495360	トゥクムカリ
GN5497876	ホワイトロック
GN5499004	ズニ
GN5500539	ボールダーシティー
GN5501344	カーソンシティ
GN5503766	エンタープライズ
GN5504468	ガードナーヴィル
GN5505411	ヘンダーソン
GN5506956	ラスベガス
GN5508180	メスキート
GN5509403	ノースラスベガス
GN5509952	パラダイス
GN5511077	リノ
GN5512909	スプリングバレー
GN5513307	サンバレー
GN5513343	サンライズマナー
GN5515110	ホイットニー
GN5515345	ウィンチェスター
GN5516233	アマリロ
GN5517469	ボージャー
GN5520076	デル・リオ
GN5520993	エル・パソ
GN5525577	ラボック
GN5526337	ミッドランド
GN5527554	オデッサ
GN5530022	サンアンジェロ
GN5536630	シーダーシティ
GN5543307	モアブ
GN5545269	プライス
GN5550368	ワスコ
GN5551535	アパッチ・ジャンクション
GN5552301	エイボンデール
GN5554072	ジュノー
GN5554428	ケチカン
GN5557293	シトカ
GN5558857	アンダーソン
GN5558953	アーケータ
GN5562087	クレセントシティ
GN5563397	ユーレカ
GN5563839	フォーチュナ
GN5570065	レッドブラフ
GN5570160	レディング
GN5572400	スーザンビル
GN5574093	ワイリーカ
GN5574991	ボルダー
GN5577147	フォート・コリンズ
GN5577592	グリーリー
GN5579276	ロングモント
GN5586093	ブラックフット
GN5586437	ボイシ
GN5587698	コールドウェル
GN5588842	チャバック
GN5589173	コー・ダリーン
GN5591778	イーグル（アイダホ州）
GN5596475	アイダホフォールズ
GN5598538	ルイストン
GN5600685	メリディアン
GN5601538	モスコー
GN5601933	ナンパ
GN5604045	ポカテッロ
GN5604353	アイダホ州
GN5610810	ツインフォールズ
GN5637146	アナコンダ
GN5640350	ビリングス
GN5641727	ボーズマン
GN5642934	ビュート
GN5655240	グレートフォールズ
GN5656882	ヘレナ
GN5660340	カリスペル
GN5661766	ローレル
GN5666639	ミズーラ
GN5686121	ホワイトフィッシュ
GN5688025	ビスマーク
GN5690532	マイノット
GN5699404	スコッツブラフ
GN5710756	オールバニ
GN5711099	アロア
GN5711789	アシュランド
GN5711847	アストリア
GN5712169	ベーカーシティ
GN5713376	ビーバートン
GN5713587	ベンド
GN5715905	ブルッキングズ
GN5717758	キャンビー
GN5718480	シーダーヒルズ
GN5718492	シーダーミル
GN5718601	セントラル・ポイント
GN5720495	クーズベイ
GN5720639	コーネリアス
GN5720727	コーバリス
GN5720755	コテージグローブ
GN5725846	ユージン
GN5726018	フェアビュー
GN5727032	フローレンス
GN5727190	フォレストグローヴ
GN5729485	グレシャム
GN5730183	ハッピーバレー
GN5731070	ハーミストン
GN5731371	ヒルズボロ
GN5732763	インディペンデンス
GN5734711	カイザー
GN5735238	クラマスフォールズ
GN5735537	ラグランド
GN5735724	レイク・オスウィーゴ
GN5736218	レバノン
GN5736645	リンカーンシティ
GN5738690	マドラス
GN5740099	メドフォード
GN5740900	ミルウォーキー
GN5741182	モラーラ
GN5741227	モンマス
GN5742726	ニューバーグ
GN5742750	ニューポート
GN5742974	ノースベンド
GN5744166	オンタリオ
GN5744253	オレゴンシティ
GN5746545	ポートランド
GN5746901	プラインビル
GN5747420	ローリー・ヒルズ
GN5747882	レドモンド
GN5749352	ローズバーグ
GN5750162	セイラム
GN5750477	サンディ
GN5750984	シーサイド
GN5754005	スプリングフィールド
GN5756758	タイガード
GN5757506	テュアラティン
GN5758052	ユマティラ
GN5760009	ウェストリン
GN5761708	ウッドバーン
GN5767918	ピア
GN5768233	ラピッドシティ
GN5769288	サウスダコタ州
GN5769489	スタージス
GN5770732	アルパイン
GN5772581	シーダー・ヒルズ
GN5772959	クリアフィールド
GN5773001	クリントン
GN5774685	ファー・ウェスト
GN5775035	フルート・ハイツ
GN5775615	ハリスヴィル
GN5775782	ヘリマン
GN5775863	ハイランド
GN5776092	フーパー
GN5776715	ケイズビル
GN5777332	リンドン
GN5777544	ローガン
GN5778352	ミルクリーク
GN5779068	ノース・ソルト・レイク
GN5779206	オグデン
GN5779334	オレム
GN5779451	パークシティ
GN5779798	プレーン・シティ
GN5779816	プレザントグロウブ
GN5779833	プレザント・ヴュー
GN5780026	プロボ
GN5780699	ローズヴェルト
GN5780993	ソルトレイクシティ
GN5781993	スプリングビル市
GN5782320	サンセット
GN5782391	シラキュース
GN5784504	ウェスト・バウンティフル
GN5784540	ウェスト・ヘイヴン
GN5784549	ウェストジョーダン
GN5784580	ウェスト・ポイント
GN5784607	ウェストバレーシティ
GN5785243	アバディーン
GN5785378	エアウェイ・ハイツ
GN5785657	アナコルテス
GN5785868	アーリントン
GN5785965	オーバーン
GN5786485	バトルグラウンド
GN5786882	ベルビュー
GN5786899	ベリンハム
GN5787475	ブレイン
GN5787829	ボセル
GN5788054	ブレマートン
GN5788516	ベリアン
GN5788539	バーリントン
GN5788822	キャマス
GN5789683	セントラリア
GN5789856	チーニー
GN5790562	カレッジプレイス
GN5790971	モルトビー
GN5791159	コビントン
GN5792244	デ・モイン
GN5793271	イーストワナッチー
GN5793427	エドモンズ
GN5793639	エレンズバーグ
GN5793822	イーナムクロー
GN5793933	エバレット
GN5794245	フェデラルウェイ
GN5794276	ファーンデイル
GN5794328	ファイチ
GN5795440	ギグ・ハーバー
GN5795969	グランドビュー
GN5798487	イサクア
GN5799571	ケルソー
GN5799587	ケンモア
GN5799610	ケニウィック
GN5799625	ケント
GN5799841	カークランド
GN5800112	レイシー
GN5800227	レイクフォレストパーク
GN5800317	レイクスティーブンス
GN5800420	レイクウッド
GN5801617	ロングビュー
GN5802035	リンデン
GN5802049	リンウッド
GN5802236	コテージレイク
GN5802340	メイプルバレー
GN5802570	メアリーズビル
GN5803139	マーサーアイランド
GN5803457	ミルクリーク
GN5803556	ミルトン
GN5803786	モンロー
GN5803990	モーゼスレイク
GN5804127	マウントバーノン
GN5804191	マウントレイクテラス
GN5804306	ムキルテオ
GN5805441	オークハーバー
GN5805687	オリンピア
GN5805879	オテロ
GN5806298	パスコ
GN5807212	ポートエンジェルス
GN5807236	ポートオーチャード
GN5807337	ポールスボー
GN5807487	プロッサー
GN5807540	プルマン
GN5807575	ピュアラップ
GN5808079	レドモンド
GN5808189	レントン
GN5808276	リッチランド
GN5809402	サマミッシュ
GN5809805	シータック
GN5809844	シアトル
GN5809902	セドロウーリー
GN5809928	セーラ
GN5809983	スクイム
GN5810176	シェルトン
GN5810301	ショアライン
GN5810988	スノホミッシュ
GN5811696	スポーケン
GN5811729	スポケーン・ヴァレー
GN5812543	ワシントン州サムナー
GN5812604	サニーサイド
GN5812944	タコマ
GN5813747	トッペニッシュ
GN5814043	タックウィラ
GN5814095	タムウォーター
GN5814450	ユニバーシティプレース
GN5814616	バンクーバー
GN5814916	ワラワラ
GN5815136	ワシューガル
GN5815342	ワナッチー
GN5815599	ウェストリッチランド
GN5816320	ベインブリッジアイランド
GN5816449	ウッディンビル
GN5816605	ヤキマ
GN5820705	キャスパー
GN5821086	シャイアン
GN5821593	コーディ
GN5824805	エバンストン
GN5826027	ジレット
GN5826559	グリーン・リバー
GN5830062	ララミー
GN5835606	パウエル
GN5836898	ロックスプリングス
GN5844096	アメリカン・フォーク
GN5847411	カフルイ
GN5847486	カイルア
GN5847504	カイルア・コナ
GN5849996	ラハイナ
GN5850248	リフエ
